Format,OpenTRACK,,,,,,
Name,Paul Ricard,,,,,,
Country,France,,,,,,
City,Paul Ricard,,,,,,
Type,Permanent,,,,,,
Config,Closed,,,,,,
Direction,Forward,,,,,,
Mirror,Off,,,,,,
Export Frequency,50,Hz,,,,,
1727,143.3,-17.1,-1.4,409.1,0,1,1
1728,143.5,-18.4,-1.4,409.1,0,1,1
1729,143.7,-19.5,-1.4,409.1,0,1,1
1730,143.7,-20.1,-1.3,409.1,0,1,1
1731,143.7,-19.9,-1.3,409.1,0,1,1
1732,143.8,-19,-1.3,409.1,0,1,1
1733,144.1,-17.9,-1.3,409.1,0,1,1
1733,144.3,-16.8,-1.3,409.1,0,1,1
1734,144.4,-16.3,-1.3,409.1,0,1,1
1735,144.4,-16.2,-1.3,409.1,0,1,1
1736,144.6,-16.2,-1.3,409.1,0,1,1
1737,145.4,-16.2,-1.3,409.1,0,1,1
1738,146.1,-16.7,-1.3,409.1,0,1,1
1739,146.3,-17.7,-1.3,409.1,0,1,1
1740,146.3,-18,-1.3,409.1,0,1,1
1740,146.5,-17.7,-1.2,409.1,0,1,1
1741,147.3,-16.8,-1.2,409.1,0,1,1
1742,148.1,-16.3,-1.2,409.1,0,1,1
1743,148.3,-15.9,-1.2,409.1,0,1,1
1744,148.3,-15.8,-1.2,409.1,0,1,1
1745,148.4,-16.1,-1.3,409.1,0,1,1
1746,148.9,-16.5,-1.3,409.1,0,1,1
1747,149.5,-16.8,-1.3,409.1,0,1,1
1748,149.6,-16.9,-1.3,409.1,0,1,1
1748,149.6,-16.9,-1.3,409.1,0,1,1
1749,149.9,-16.9,-1.2,409.1,0,1,1
1750,150.9,-16.9,-1.2,409.1,0,1,1
1751,151.9,-16.6,-1.2,409.1,0,1,1
1752,152.2,-16.6,-1.2,409.1,0,1,1
1753,152.2,-16.3,-1.2,409.1,0,1,1
1754,152.4,-15.7,-1.2,409,0,1,1
1755,153.1,-14.9,-1.1,409,0,1,1
1756,153.7,-13.9,-1.1,409,0,1,1
1757,153.9,-12.6,-1,409,0,1,1
1758,153.9,-10.9,-1,409,0,1,1
1758,154,-9.6,-1,409,0,1,1
1759,154.5,-9.6,-1,409,0,1,1
1760,155,-10.8,-1,409,0,1,1
1761,155.1,-11.7,-0.9,409,0,1,1
1762,155.1,-11.6,-0.8,409,0,1,1
1763,155.3,-10.4,-0.7,409,0,1,1
1764,156,-8.2,-0.7,409,0,1,1
1765,156.6,-5.9,-0.6,409,0,1,1
1766,156.8,-4,-0.6,409,0,1,1
1767,156.8,-2.8,-0.6,409,0,1,1
1768,157,-2,-0.6,409,0,1,1
1769,158,-2.1,-0.5,409,0,1,1
1770,159,-2.4,-0.5,409,0,1,1
1771,159.2,-2.5,-0.4,409,0,1,1
1771,159.2,-2.8,-0.3,409,0,1,1
1772,159.3,-2.6,-0.2,409,0,1,1
1773,159.5,-1.7,0,409,0,1,1
1774,159.7,-0.4,0,409,0,1,1
1775,159.8,1.3,0.1,409,0,1,1
1776,159.8,3.4,0.2,409,0,1,1
1777,159.9,5.3,0.3,409,0,1,1
1778,160.5,7.1,0.4,409,0,1,1
1779,161,8.6,0.5,409,0,1,1
1780,161.1,9.8,0.5,409,0,1,1
1781,161.1,10.6,0.6,409,0,1,1
1782,161.3,11.1,0.7,409,0,1,1
1783,162.2,11.4,0.7,409,0,1,1
1784,163.1,11.8,0.8,409,0,1,1
1785,163.3,12.1,0.9,409,0,1,1
1786,163.3,13.1,1,409,0,1,1
1787,163.5,14.1,1,409,0,1,1
1788,164.5,15.5,1.1,409,0,1,1
1789,165.5,16.9,1.2,409,0,1,1
1790,165.7,18.1,1.2,409,0,1,1
1791,165.7,19.2,1.2,409,0,1,1
1792,165.9,19.4,1.2,409.1,0,1,1
1793,166.9,19.4,1.2,409.1,0,1,1
1794,167.9,18.9,1.2,409.1,0,1,1
1795,168.1,18.2,1.2,409.1,0,1,1
1796,168.1,17.5,1.3,409.1,0,1,1
1797,168.3,16.7,1.2,409.1,0,1,1
1798,169.3,16,1.3,409.1,0,1,1
1798,170.3,15.8,1.2,409.1,0,1,1
1799,170.5,15.8,1.3,409.1,0,1,1
1800,170.5,16.4,1.3,409.1,0,1,1
1801,170.7,16.8,1.3,409.2,0,1,1
1802,171.6,17.2,1.4,409.2,0,1,1
1803,172.5,17.6,1.4,409.2,0,1,1
1804,172.7,17.6,1.4,409.2,0,1,1
1805,172.7,17.9,1.5,409.2,0,1,1
1806,172.9,17.7,1.5,409.3,0,1,1
1807,173.7,17.1,1.4,409.3,0,1,1
1808,174.4,16.4,1.4,409.3,0,1,1
1809,174.6,15.9,1.4,409.3,0,1,1
1810,174.6,15.6,1.4,409.3,0,1,1
1811,174.8,15.5,1.4,409.3,0,1,1
1812,175.5,15.2,1.4,409.3,0,1,1
1813,176.1,15.4,1.4,409.3,0,1,1
1814,176.3,15.7,1.4,409.3,0,1,1
1815,176.3,16.1,1.4,409.3,0,1,1
1816,176.4,16.2,1.3,409.3,0,1,1
1817,176.8,16.2,1.3,409.3,0,1,1
1818,177.1,15.9,1.2,409.3,0,1,1
1819,177.2,15.3,1.2,409.3,0,1,1
1820,177.2,14.8,1.3,409.3,0,1,1
1821,177.3,14.5,1.3,409.4,0,1,1
1822,177.5,15.2,1.4,409.4,0,1,1
1823,177.7,16.6,1.5,409.4,0,1,1
1824,177.7,18.3,1.5,409.4,0,1,1
1825,177.7,19,1.5,409.4,0,1,1
1826,177.8,18.8,1.4,409.4,0,1,1
1827,178.1,17.9,1.4,409.4,0,1,1
1828,178.4,16.6,1.4,409.4,0,1,1
1829,178.5,15.4,1.3,409.4,0,1,1
1830,178.5,14.6,1.3,409.4,0,1,1
1831,178.7,14.4,1.3,409.5,0,1,1
1832,179.3,14.7,1.3,409.5,0,1,1
1833,179.9,15,1.3,409.5,0,1,1
1834,180.1,15.7,1.3,409.5,0,1,1
1835,180.1,16.6,1.3,409.6,0,1,1
1836,180.2,17.5,1.3,409.6,0,1,1
1837,180.7,17.6,1.4,409.7,0,1,1
1838,181.2,17.4,1.4,409.7,0,1,1
1839,181.3,17.6,1.5,409.7,0,1,1
1840,181.3,18.2,1.5,409.7,0,1,1
1841,181.3,18.9,1.5,409.7,0,1,1
1842,181.2,19.3,1.5,409.7,0,1,1
1843,181.1,19.4,1.5,409.7,0,1,1
1844,181.1,19.2,1.4,409.7,0,1,1
1845,181.1,19.1,1.5,409.7,0,1,1
1846,181,19.1,1.6,409.7,0,1,1
1847,180.6,19.9,1.6,409.7,0,1,1
1848,180.1,21.2,1.7,409.7,0,1,1
1849,180,22.7,1.8,409.7,0,1,1
1850,180,23.6,1.8,409.7,0,1,1
1851,179.9,23.8,1.8,409.6,0,1,1
1852,179.5,23.2,1.7,409.6,0,1,1
1853,179.1,22,1.7,409.6,0,1,1
1854,179,20.3,1.6,409.6,0,1,1
1855,179,18.4,1.6,409.6,0,1,1
1856,179,17.5,1.6,409.6,0,1,1
1857,178.9,17.3,1.6,409.6,0,1,1
1858,178.7,18.1,1.6,409.6,0,1,1
1859,178.7,19.2,1.6,409.6,0,1,1
1860,178.7,20,1.6,409.6,0,1,1
1861,178.7,20.2,1.6,409.5,0,1,1
1862,178.6,19.9,1.5,409.5,0,1,1
1863,178.5,18.7,1.3,409.5,0,1,1
1864,178.5,16.5,1.3,409.5,0,1,1
1865,178.5,14.2,1.2,409.5,0,1,1
1866,178.5,12.6,1.2,409.4,0,1,1
1867,178.5,12,1.2,409.4,0,1,1
1868,178.5,11.9,1.2,409.4,0,1,1
1869,178.5,12.4,1.2,409.4,0,1,1
1870,178.5,13.4,1.2,409.4,0,1,1
1870,178.5,14.8,1.3,409.3,0,1,1
1871,178.6,15.7,1.3,409.3,0,1,1
1872,178.7,15.3,1.4,409.3,0,1,1
1873,178.7,14.6,1.4,409.3,0,1,1
1874,178.7,13.6,1.5,409.3,0,1,1
1875,178.7,13,1.5,409.3,0,1,1
1876,178.7,13.5,1.5,409.3,0,1,1
1877,178.7,14.2,1.5,409.3,0,1,1
1878,178.7,14.4,1.3,409.3,0,1,1
1879,178.7,12.8,1,409.3,0,1,1
1880,178.7,9.8,0.8,409.3,0,1,1
1881,179,7.1,0.8,409.3,0,1,1
1882,179.1,6.2,0.9,409.3,0,1,1
1883,179.2,7.7,0.9,409.3,0,1,1
1884,179.2,11,0.9,409.3,0,1,1
1885,179.2,14,1,409.3,0,1,1
1886,179.4,15.8,0.9,409.3,0,1,1
1887,179.6,15.7,1,409.3,0,1,1
1888,179.6,14.4,1,409.3,0,1,1
1889,179.6,12.7,1.1,409.3,0,1,1
1890,179.6,11.2,1.2,409.3,0,1,1
1891,179.6,10,1.2,409.3,0,1,1
1892,179.6,9.4,1.1,409.3,0,1,1
1894,179.6,9.4,1.1,409.3,0,1,1
1895,179.6,10.2,1.1,409.3,0,1,1
1896,179.7,11.8,1.2,409.4,0,1,1
1897,180.2,14.4,1.2,409.4,0,1,1
1898,180.6,16.7,1.2,409.4,0,1,1
1899,180.7,17.6,1.2,409.4,0,1,1
1900,180.7,17.4,1.1,409.4,0,1,1
1901,180.8,15.9,1.1,409.4,0,1,1
1902,181.1,13.9,1.1,409.4,0,1,1
1903,181.3,11.7,1.1,409.4,0,1,1
1904,181.4,9.3,1,409.4,0,1,1
1905,181.4,7,1,409.4,0,1,1
1906,181.5,5.4,1,409.3,0,1,1
1907,182.1,4.8,1.1,409.3,0,1,1
1908,182.6,5.8,1.2,409.3,0,1,1
1909,182.7,8.8,1.3,409.3,0,1,1
1910,182.7,13,1.4,409.3,0,1,1
1911,182.9,16.7,1.4,409.4,0,1,1
1912,183.5,19.3,1.4,409.4,0,1,1
1913,184.1,20.6,1.3,409.4,0,1,1
1914,184.2,21.1,1.3,409.4,0,1,1
1915,184.2,20.4,1.2,409.4,0,1,1
1916,184.3,18.8,1,409.5,0,1,1
1917,184.9,15.4,0.9,409.5,0,1,1
1918,185.4,11.4,1,409.5,0,1,1
1919,185.5,9.6,1.1,409.5,0,1,1
1920,185.5,11,1.2,409.5,0,1,1
1922,185.6,13.7,1.2,409.5,0,1,1
1923,185.8,15.5,1.2,409.5,0,1,1
1924,186,15.6,1.1,409.5,0,1,1
1925,186.1,14.4,1.1,409.5,0,1,1
1926,186.1,13.5,1.1,409.5,0,1,1
1927,186.2,13,1,409.5,0,1,1
1928,186.8,11.9,1.2,409.5,0,1,1
1929,187.3,11,1.2,409.5,0,1,1
1930,187.4,10.5,1.3,409.5,0,1,1
1931,187.4,11.3,1.3,409.5,0,1,1
1932,187.5,11.8,1.1,409.6,0,1,1
1933,188.2,10.8,1,409.6,0,1,1
1934,188.7,8.5,0.8,409.6,0,1,1
1935,188.9,6,0.7,409.6,0,1,1
1936,188.9,4.6,0.8,409.6,0,1,1
1937,189,4.3,0.8,409.6,0,1,1
1939,189.6,5.1,0.9,409.6,0,1,1
1940,190.2,6.5,1,409.6,0,1,1
1941,190.3,8.2,0.9,409.6,0,1,1
1942,190.3,8.6,0.8,409.6,0,1,1
1943,190.4,7.8,0.6,409.6,0,1,1
1944,191,6.2,0.6,409.6,0,1,1
1945,191.5,4.9,0.6,409.6,0,1,1
1946,191.6,4.7,0.7,409.6,0,1,1
1947,191.6,5.5,0.8,409.6,0,1,1
1948,191.7,7.1,0.8,409.6,0,1,1
1949,192.2,7.6,0.8,409.6,0,1,1
1950,192.6,7.6,0.7,409.6,0,1,1
1952,192.7,7.3,0.7,409.6,0,1,1
1953,192.7,6.4,0.7,409.6,0,1,1
1954,192.8,6.1,0.7,409.6,0,1,1
1955,193.2,5.6,0.6,409.6,0,1,1
1956,193.6,4.3,0.6,409.6,0,1,1
1957,193.7,2.3,0.5,409.6,0,1,1
1958,193.7,0.7,0.4,409.6,0,1,1
1959,193.8,0.4,0.4,409.6,0,1,1
1960,194.2,0.1,0.4,409.6,0,1,1
1961,194.5,0,0.4,409.6,0,1,1
1963,194.6,0.8,0.4,409.6,0,1,1
1964,194.6,1.6,0.4,409.6,0,1,1
1965,194.7,1.8,0.4,409.7,0,1,1
1966,195.1,2.6,0.4,409.7,0,1,1
1967,195.4,3.7,0.2,409.7,0,1,1
1968,195.5,4.2,0.1,409.7,0,1,1
1969,195.5,4,0.1,409.7,0,1,1
1970,195.6,4,0,409.7,0,1,1
1971,195.9,4.2,0,409.7,0,1,1
1972,196.3,4.3,0.1,409.7,0,1,1
1974,196.4,3.5,0.2,409.7,0,1,1
1975,196.4,2.7,0.3,409.7,0,1,1
1976,196.4,1.7,0.3,409.7,0,1,1
1977,196.6,0.6,0.3,409.7,0,1,1
1978,196.8,-0.7,0.2,409.7,0,1,1
1979,196.8,-1.9,0.1,409.7,0,1,1
1980,196.8,-2.4,0,409.7,0,1,1
1981,196.9,-2.5,-0.1,409.7,0,1,1
1982,197.4,-3.1,-0.1,409.7,0,1,1
1984,197.8,-3,-0.1,409.7,0,1,1
1985,197.9,-2.3,-0.1,409.7,0,1,1
1986,197.9,-2.2,-0.1,409.7,0,1,1
1987,198,-2.2,-0.2,409.8,0,1,1
1988,198.4,-1.9,-0.2,409.8,0,1,1
1989,198.9,-1.8,-0.3,409.8,0,1,1
1990,199,-2.3,-0.2,409.8,0,1,1
1991,199,-3.1,-0.1,409.8,0,1,1
1993,199.1,-2.7,-0.1,409.8,0,1,1
1994,199.7,-3.3,0,409.8,0,1,1
1995,200.2,-4.4,-0.1,409.8,0,1,1
1996,200.3,-4.1,-0.2,409.8,0,1,1
1997,200.3,-3.2,-0.3,409.8,0,1,1
1998,200.4,-2.3,-0.3,409.8,0,1,1
1999,201.1,-1.4,-0.2,409.8,0,1,1
2001,201.6,0,-0.1,409.8,0,1,1
2002,201.8,0.9,0,409.8,0,1,1
2003,201.8,1.1,0,409.8,0,1,1
2004,201.9,1.1,-0.1,409.9,0,1,1
2005,202.5,1.1,-0.2,409.9,0,1,1
2006,203,0.8,-0.1,409.9,0,1,1
2007,203.1,0.2,-0.1,409.9,0,1,1
2009,203.1,-0.5,-0.1,409.9,0,1,1
2010,203.2,-1.3,0,409.9,0,1,1
2011,203.9,-1.7,0,409.9,0,1,1
2012,204.5,-2.1,0,409.9,0,1,1
2013,204.6,-2.4,-0.1,409.9,0,1,1
2014,204.6,-2.3,-0.1,409.9,0,1,1
2015,204.7,-1.6,-0.2,410,0,1,1
2017,205.2,-1.2,-0.2,410,0,1,1
2018,205.6,-1.1,-0.1,410,0,1,1
2019,205.7,-0.8,-0.1,410,0,1,1
2020,205.7,-1,-0.1,410.1,0,1,1
2021,205.8,-1.4,-0.1,410.1,0,1,1
2022,206.3,-1.4,-0.1,410.2,0,1,1
2024,206.7,-1.4,-0.1,410.2,0,1,1
2025,206.8,-1.7,-0.1,410.2,0,1,1
2026,206.8,-2.1,-0.1,410.2,0,1,1
2027,206.9,-2.2,-0.2,410.3,0,1,1
2028,207.4,-2.2,-0.2,410.3,0,1,1
2029,207.8,-1.9,-0.2,410.3,0,1,1
2031,207.9,-1.5,-0.1,410.3,0,1,1
2032,207.9,-1.4,-0.1,410.3,0,1,1
2033,207.9,-1.4,-0.1,410.4,0,1,1
2034,207.9,-1.2,-0.1,410.4,0,1,1
2035,207.9,-0.8,-0.1,410.4,0,1,1
2036,207.9,-0.7,-0.1,410.4,0,1,1
2038,207.9,-0.7,-0.1,410.4,0,1,1
2039,208,-0.7,-0.1,410.4,0,1,1
2040,208.2,-0.7,-0.1,410.4,0,1,1
2041,208.4,-0.7,-0.1,410.4,0,1,1
2042,208.5,-0.7,-0.1,410.4,0,1,1
2043,208.5,-0.7,-0.1,410.4,0,1,1
2045,208.6,-0.7,-0.1,410.5,0,1,1
2046,208.9,-0.7,0,410.5,0,1,1
2047,209.3,-0.7,0,410.5,0,1,1
2048,209.4,-0.7,-0.1,410.5,0,1,1
2049,209.4,-0.7,0,410.5,0,1,1
2051,209.5,-0.7,0,410.6,0,1,1
2052,209.9,-0.5,0,410.6,0,1,1
2053,210.4,-0.4,0,410.6,0,1,1
2054,210.5,-0.4,0,410.6,0,1,1
2055,210.5,-0.4,0,410.6,0,1,1
2057,210.6,-0.4,0,410.6,0,1,1
2058,211.1,-0.4,0,410.6,0,1,1
2059,211.5,-0.4,0,410.6,0,1,1
2060,211.6,-0.4,0,410.6,0,1,1
2061,211.6,-0.4,0,410.6,0,1,1
2063,211.8,-0.4,0,410.7,0,1,1
2064,212.4,-0.4,0,410.7,0,1,1
2065,213,-0.4,0,410.7,0,1,1
2066,213.1,-0.1,0,410.7,0,1,1
2067,213.1,0,0,410.8,0,1,1
2069,213.2,0,0,410.8,0,1,1
2070,213.7,-0.3,0,410.9,0,1,1
2071,214.1,-0.4,0,410.9,0,1,1
2072,214.2,-0.4,0,410.9,0,1,1
2073,214.2,-0.4,0,410.9,0,1,1
2075,214.3,-0.4,0,411,0,1,1
2076,214.8,-0.4,0,411,0,1,1
2077,215.2,-0.4,0,411,0,1,1
2078,215.3,-0.4,0,411,0,1,1
2079,215.3,-0.4,0,411,0,1,1
2081,215.4,-0.4,0,411,0,1,1
2082,215.9,-0.4,0,411,0,1,1
2083,216.3,-0.4,0,411,0,1,1
2084,216.4,-0.4,0,411,0,1,1
2086,216.4,-0.4,0,411,0,1,1
2087,216.5,-0.4,0,411.1,0,1,1
2088,216.9,-0.4,0,411.1,0,1,1
2089,217.3,-0.4,0,411.1,0,1,1
2090,217.4,-0.1,0,411.1,0,1,1
2092,217.4,0,0,411.1,0,1,1
2093,217.4,-0.3,0,411.1,0,1,1
2094,217.6,-0.4,0,411.1,0,1,1
2095,217.7,-0.4,0,411.1,0,1,1
2097,217.7,-0.1,0,411.1,0,1,1
2098,217.7,0,0,411.1,0,1,1
2099,217.8,-0.3,0,411.2,0,1,1
2100,218.1,-0.1,0,411.2,0,1,1
2102,218.4,0,-0.1,411.2,0,1,1
2103,218.5,0,0,411.2,0,1,1
2104,218.5,-0.3,0,411.2,0,1,1
2105,218.6,-0.4,0,411.2,0,1,1
2106,219.2,-0.4,0,411.2,0,1,1
2108,219.7,-0.6,0,411.2,0,1,1
2109,219.8,-0.7,0,411.2,0,1,1
2110,219.8,-1,0,411.2,0,1,1
2111,219.9,-1.1,0,411.2,0,1,1
2113,220.3,-1.1,0,411.2,0,1,1
2114,220.6,-1.1,-0.1,411.2,0,1,1
2115,220.7,-0.8,-0.1,411.2,0,1,1
2116,220.7,-0.7,-0.1,411.1,0,1,1
2118,220.9,-0.5,-0.1,411,0,1,1
2119,221.9,-0.4,-0.1,411,0,1,1
2120,222.9,-0.4,-0.1,410.9,0,1,1
2121,223.1,-0.6,0,410.9,0,1,1
2123,223.1,-0.7,-0.1,410.9,0,1,1
2124,223.2,-0.7,0,411,0,1,1
2125,223.5,-0.7,-0.1,411,0,1,1
2126,223.8,-0.7,0,411,0,1,1
2128,223.9,-0.7,0,411,0,1,1
2129,223.9,-0.7,0,411,0,1,1
2130,224,-0.7,0,411,0,1,1
2132,224.6,-0.7,0,411,0,1,1
2133,225.1,-0.7,0,411,0,1,1
2134,225.2,-0.5,0,411,0,1,1
2135,225.2,-0.4,0,411,0,1,1
2137,225.3,-0.1,-0.1,411,0,1,1
2138,225.6,0,-0.1,411,0,1,1
2139,225.8,0.3,-0.1,411,0,1,1
2140,225.9,0.4,-0.1,411.1,0,1,1
2142,225.9,0.1,-0.1,411.2,0,1,1
2143,226,-0.3,0,411.3,0,1,1
2144,226.6,-0.4,0,411.5,0,1,1
2145,227.1,-0.6,0,411.6,0,1,1
2147,227.2,-1,0,411.7,0,1,1
2148,227.2,-0.8,0.1,411.8,0,1,1
2149,227.3,-0.7,0,411.9,0,1,1
2151,227.9,-0.7,0,412,0,1,1
2152,228.4,-0.5,-0.1,412.1,0,1,1
2153,228.5,-0.1,-0.1,412.1,0,1,1
2154,228.5,0,0,412,0,1,1
2156,228.5,0.3,0,412,0,1,1
2157,228.7,0.4,0,412,0,1,1
2158,228.9,0.1,0,411.9,0,1,1
2159,228.9,-0.3,0,411.9,0,1,1
2161,228.9,-0.4,-0.1,412,0,1,1
2162,229,-0.4,0,412,0,1,1
2163,229.4,-0.6,0,412.1,0,1,1
2165,229.9,-1,0,412.1,0,1,1
2166,230,-1.1,0,412.2,0,1,1
2167,230,-1.1,0,412.2,0,1,1
2168,230.1,-0.8,0,412.3,0,1,1
2170,230.4,-0.7,0,412.4,0,1,1
2171,230.8,-0.5,-0.1,412.5,0,1,1
2172,230.9,-0.4,-0.1,412.5,0,1,1
2174,230.9,-0.4,0,412.6,0,1,1
2175,231,-0.1,0,412.7,0,1,1
2176,231.3,0,0,412.7,0,1,1
2177,231.5,0,0,412.8,0,1,1
2179,231.6,0,0,412.8,0,1,1
2180,231.6,0,0,412.8,0,1,1
2181,231.7,0,0,412.9,0,1,1
2183,232,0,0,412.9,0,1,1
2184,232.3,0,0,412.9,0,1,1
2185,232.4,0,0,412.9,0,1,1
2187,232.4,0,0,412.9,0,1,1
2188,232.5,0,0,413,0,1,1
2189,232.9,0,0,413,0,1,1
2190,233.2,-0.3,0,413,0,1,1
2192,233.3,-0.4,0,413,0,1,1
2193,233.3,-0.4,0,413.1,0,1,1
2194,233.3,-0.4,0,413.1,0,1,1
2196,233.4,-0.4,-0.1,413.2,0,1,1
2197,233.5,-0.4,0,413.2,0,1,1
2198,233.5,-0.4,0,413.2,0,1,1
2200,233.5,-0.4,0,413.2,0,1,1
2201,233.6,-0.4,0,413.3,0,1,1
2202,234.3,-0.1,0.1,413.3,0,1,1
2204,234.8,0,0,413.3,0,1,1
2205,235,0,0,413.3,0,1,1
2206,235,0,-0.1,413.4,0,1,1
2207,235.1,0,0,413.5,0,1,1
2209,235.3,0,0,413.5,0,1,1
2210,235.5,0,0.1,413.6,0,1,1
2211,235.5,0,0.1,413.6,0,1,1
2213,235.5,0,0,413.6,0,1,1
2214,235.6,0,0,413.7,0,1,1
2215,235.8,0,0,413.7,0,1,1
2217,236,0,0,413.7,0,1,1
2218,236.1,0,0.1,413.7,0,1,1
2219,236.1,0.3,0.1,413.7,0,1,1
2221,236.2,0.6,0.1,413.8,0,1,1
2222,236.5,0.7,0,413.8,0,1,1
2223,236.7,0.7,0,413.8,0,1,1
2225,236.8,0.7,0,413.8,0,1,1
2226,236.8,0.7,0,413.8,0,1,1
2227,236.9,0.7,0.1,413.9,0,1,1
2229,237.2,0.5,0.1,413.9,0,1,1
2230,237.5,0.4,0.1,413.9,0,1,1
2231,237.6,0.4,0.1,413.9,0,1,1
2233,237.6,0.4,0.1,413.9,0,1,1
2234,237.7,0.4,0.1,414,0,1,1
2235,238,0.4,0,414,0,1,1
2236,238.2,0.1,0,414,0,1,1
2238,238.3,0,0.1,414,0,1,1
2239,238.3,0,0,414.1,0,1,1
2240,238.4,0,0,414.2,0,1,1
2242,238.7,0,0.1,414.2,0,1,1
2243,238.9,0,0,414.3,0,1,1
2244,239,0.3,0.1,414.3,0,1,1
2246,239,0.4,0.1,414.3,0,1,1
2247,239.1,0.4,0,414.4,0,1,1
2248,239.3,0.4,0,414.4,0,1,1
2250,239.5,0.4,0,414.4,0,1,1
2251,239.6,0.4,0,414.4,0,1,1
2252,239.6,0.1,0,414.4,0,1,1
2254,239.7,0,0,414.5,0,1,1
2255,239.9,0,0,414.5,0,1,1
2256,240.1,-0.3,0,414.5,0,1,1
2258,240.2,-0.6,0,414.5,0,1,1
2259,240.2,-0.7,0,414.6,0,1,1
2261,240.3,-0.7,0,414.6,0,1,1
2262,240.9,-0.7,0,414.7,0,1,1
2263,241.4,-1,0,414.7,0,1,1
2265,241.5,-0.8,0,414.7,0,1,1
2266,241.5,-0.7,0,414.7,0,1,1
2267,241.5,-0.5,0,414.8,0,1,1
2269,241.4,-0.4,0,414.8,0,1,1
2270,241.3,-0.4,-0.1,414.8,0,1,1
2271,241.3,-0.4,-0.1,414.8,0,1,1
2273,241.3,-0.4,-0.1,414.8,0,1,1
2274,241.2,-0.4,-0.1,414.9,0,1,1
2275,241,-0.6,-0.1,414.9,0,1,1
2277,240.8,-0.5,-0.1,414.9,0,1,1
2278,240.7,-0.6,-0.1,414.9,0,1,1
2279,240.7,-0.7,-0.1,414.9,0,1,1
2281,240.8,-0.7,0,415,0,1,1
2282,241.3,-0.7,-0.1,415,0,1,1
2283,241.7,-0.7,-0.1,415,0,1,1
2285,241.8,-0.7,-0.1,415,0,1,1
2286,241.8,-0.7,-0.1,415,0,1,1
2287,241.9,-0.7,-0.1,415.1,0,1,1
2289,242.2,-0.7,0,415.1,0,1,1
2290,242.5,-0.7,-0.1,415.1,0,1,1
2291,242.6,-0.7,-0.1,415.1,0,1,1
2293,242.6,-0.7,0,415.2,0,1,1
2294,242.6,-0.7,-0.1,415.2,0,1,1
2295,242.9,-0.7,-0.1,415.3,0,1,1
2297,243.1,-0.7,0,415.3,0,1,1
2298,243.1,-0.7,0,415.3,0,1,1
2300,243.1,-0.7,0,415.3,0,1,1
2301,243.2,-0.5,0,415.3,0,1,1
2302,243.4,-0.4,0,415.3,0,1,1
2304,243.6,-0.6,-0.1,415.3,0,1,1
2305,243.7,-0.7,-0.1,415.3,0,1,1
2306,243.7,-0.5,-0.1,415.3,0,1,1
2308,243.8,-0.6,0,415.4,0,1,1
2309,244.2,-0.7,0,415.4,0,1,1
2310,244.5,-0.7,0,415.4,0,1,1
2312,244.6,-0.7,0,415.4,0,1,1
2313,244.6,-0.7,0,415.4,0,1,1
2315,244.6,-0.5,0,415.5,0,1,1
2316,244.7,-0.1,0,415.5,0,1,1
2317,244.8,0,0,415.5,0,1,1
2319,244.8,0,0,415.5,0,1,1
2320,244.8,0,0,415.5,0,1,1
2321,244.9,0,0,415.6,0,1,1
2323,245.4,0,0,415.6,0,1,1
2324,245.8,0,0,415.6,0,1,1
2325,245.9,0,0,415.6,0,1,1
2327,245.9,0,0,415.6,0,1,1
2328,246,0,0,415.7,0,1,1
2330,246.2,0,0,415.7,0,1,1
2331,246.4,0,0,415.7,0,1,1
2332,246.5,0,0,415.7,0,1,1
2334,246.5,0,0,415.7,0,1,1
2335,246.6,0,0,415.8,0,1,1
2336,246.9,0,0,415.8,0,1,1
2338,247.1,-0.3,0,415.8,0,1,1
2339,247.2,-0.4,0,415.8,0,1,1
2341,247.2,-0.1,0,415.8,0,1,1
2342,247.2,-0.3,0,415.9,0,1,1
2343,247.4,-0.4,0,415.9,0,1,1
2345,247.6,-0.4,0,415.9,0,1,1
2346,247.6,-0.4,0,415.9,0,1,1
2347,247.6,-0.4,0,415.9,0,1,1
2349,247.7,-0.4,0,416,0,1,1
2350,248.1,-0.4,0,416,0,1,1
2352,248.4,-0.4,0,416,0,1,1
2353,248.5,-0.1,0,416,0,1,1
2354,248.5,0,0,416,0,1,1
2356,248.6,0,0,416.1,0,1,1
2357,248.9,0,0,416.1,0,1,1
2359,249.1,0,0,416.1,0,1,1
2360,249.2,0,0,416.1,0,1,1
2361,249.2,-0.3,0,416.1,0,1,1
2363,249.2,-0.4,0,416.1,0,1,1
2364,249.4,-0.4,0,416.1,0,1,1
2365,249.6,-0.4,0,416.1,0,1,1
2367,249.6,-0.4,0,416.1,0,1,1
2368,249.6,-0.1,0,416.2,0,1,1
2370,249.7,0,0,416.2,0,1,1
2371,250,0,0,416.3,0,1,1
2372,250.2,0,0,416.3,0,1,1
2374,250.3,0,0,416.3,0,1,1
2375,250.3,0,0,416.3,0,1,1
2377,250.3,0,0,416.3,0,1,1
2378,250.5,-0.3,0,416.3,0,1,1
2379,250.7,-0.4,0,416.3,0,1,1
2381,250.7,-0.4,0,416.3,0,1,1
2382,250.7,-0.4,0,416.3,0,1,1
2384,250.8,-0.4,0,416.4,0,1,1
2385,251.2,-0.1,0,416.4,0,1,1
2386,251.5,0,0,416.4,0,1,1
2388,251.6,-0.3,0,416.4,0,1,1
